time,event,working,spares,broken,repair_queue,busy_repairers,good_machines
28562.727734122356,repair_complete,10,3,0,0,0,13
28582.0731624119,failure,10,2,1,0,1,12
28582.297759200697,repair_complete,10,3,0,0,0,13
28583.78304697174,failure,10,2,1,0,1,12
28584.99068853413,repair_complete,10,3,0,0,0,13
28620.273291651167,failure,10,2,1,0,1,12
28623.37996209083,repair_complete,10,3,0,0,0,13
28635.868689531784,failure,10,2,1,0,1,12
28636.17390075212,repair_complete,10,3,0,0,0,13
28651.313133079133,failure,10,2,1,0,1,12
28651.810628254432,repair_complete,10,3,0,0,0,13
28654.595587030228,failure,10,2,1,0,1,12
28657.716523472533,repair_complete,10,3,0,0,0,13
28678.068865414123,failure,10,2,1,0,1,12
28678.90434140044,repair_complete,10,3,0,0,0,13
28692.63652936166,failure,10,2,1,0,1,12
28696.602969138352,repair_complete,10,3,0,0,0,13
28696.61581592736,failure,10,2,1,0,1,12
28696.621740944855,repair_complete,10,3,0,0,0,13
28696.95612682459,failure,10,2,1,0,1,12
28699.849778138294,repair_complete,10,3,0,0,0,13
28714.07956465702,failure,10,2,1,0,1,12
28714.82174084411,repair_complete,10,3,0,0,0,13
28715.52542884468,failure,10,2,1,0,1,12
28715.78218602449,repair_complete,10,3,0,0,0,13
28719.559489584808,failure,10,2,1,0,1,12
28721.890200523565,repair_complete,10,3,0,0,0,13
28722.937979941395,failure,10,2,1,0,1,12
28724.277572188545,repair_complete,10,3,0,0,0,13
28725.50459723295,failure,10,2,1,0,1,12
28726.597698958543,repair_complete,10,3,0,0,0,13
28729.799531873858,failure,10,2,1,0,1,12
28730.89596089567,repair_complete,10,3,0,0,0,13
28762.135837444326,failure,10,2,1,0,1,12
28762.294850520175,repair_complete,10,3,0,0,0,13
28777.042644683814,failure,10,2,1,0,1,12
28777.829467620206,repair_complete,10,3,0,0,0,13
28781.77070151731,failure,10,2,1,0,1,12
28782.42645770615,repair_complete,10,3,0,0,0,13
28784.056453377263,failure,10,2,1,0,1,12
28784.27168867664,repair_complete,10,3,0,0,0,13
28786.477775005755,failure,10,2,1,0,1,12
28786.848595521842,repair_complete,10,3,0,0,0,13
28787.17200248414,failure,10,2,1,0,1,12
28787.29903418914,repair_complete,10,3,0,0,0,13
28794.58884127208,failure,10,2,1,0,1,12
28794.934047393443,repair_complete,10,3,0,0,0,13
28805.485993990904,failure,10,2,1,0,1,12
28807.93144993265,repair_complete,10,3,0,0,0,13
28816.197183894285,failure,10,2,1,0,1,12
28817.694378653283,repair_complete,10,3,0,0,0,13
28821.143333075743,failure,10,2,1,0,1,12
28821.26084282248,repair_complete,10,3,0,0,0,13
28832.189282327607,failure,10,2,1,0,1,12
28832.339097260425,repair_complete,10,3,0,0,0,13
28847.696185222878,failure,10,2,1,0,1,12
28849.567876015724,repair_complete,10,3,0,0,0,13
28858.805800294325,failure,10,2,1,0,1,12
28859.659367126525,failure,10,1,2,1,1,11
28860.192343780007,repair_complete,10,2,1,0,1,12
28860.42937956515,repair_complete,10,3,0,0,0,13
28868.580386234902,failure,10,2,1,0,1,12
28869.12489628886,repair_complete,10,3,0,0,0,13
28876.823100020534,failure,10,2,1,0,1,12
28877.377428124655,repair_complete,10,3,0,0,0,13
28898.141721285152,failure,10,2,1,0,1,12
28899.24244925699,repair_complete,10,3,0,0,0,13
28918.196099840436,failure,10,2,1,0,1,12
28919.17953484295,repair_complete,10,3,0,0,0,13
28933.042015563453,failure,10,2,1,0,1,12
28933.388695287824,repair_complete,10,3,0,0,0,13
28967.744759607438,failure,10,2,1,0,1,12
28968.584656180326,repair_complete,10,3,0,0,0,13
28989.187875932752,failure,10,2,1,0,1,12
28989.199022040095,repair_complete,10,3,0,0,0,13
28991.91659099597,failure,10,2,1,0,1,12
28992.516368445125,repair_complete,10,3,0,0,0,13
29011.212301190233,failure,10,2,1,0,1,12
29012.58530918222,repair_complete,10,3,0,0,0,13
29015.89664570218,failure,10,2,1,0,1,12
29017.045640283424,repair_complete,10,3,0,0,0,13
29018.658220495752,failure,10,2,1,0,1,12
29020.414722431567,repair_complete,10,3,0,0,0,13
29020.57825969748,failure,10,2,1,0,1,12
29021.806468434286,repair_complete,10,3,0,0,0,13
29025.39408920943,failure,10,2,1,0,1,12
29026.367932855188,repair_complete,10,3,0,0,0,13
29027.995242562407,failure,10,2,1,0,1,12
29031.137261120904,repair_complete,10,3,0,0,0,13
29040.216385067706,failure,10,2,1,0,1,12
29041.24579771376,repair_complete,10,3,0,0,0,13
29043.46354760013,failure,10,2,1,0,1,12
29044.561585905776,repair_complete,10,3,0,0,0,13
29057.608404401923,failure,10,2,1,0,1,12
29058.078020107856,repair_complete,10,3,0,0,0,13
29058.409543983013,failure,10,2,1,0,1,12
29059.26571750157,repair_complete,10,3,0,0,0,13
29073.405208358243,failure,10,2,1,0,1,12
29074.412866189337,repair_complete,10,3,0,0,0,13
29085.82899048701,failure,10,2,1,0,1,12
29086.019412769358,repair_complete,10,3,0,0,0,13
29103.828030479748,failure,10,2,1,0,1,12
29104.84003837861,repair_complete,10,3,0,0,0,13
29107.882084872792,failure,10,2,1,0,1,12
29109.072585332047,failure,10,1,2,1,1,11
29110.332183594142,repair_complete,10,2,1,0,1,12
29111.33584220629,repair_complete,10,3,0,0,0,13
29136.73974493039,failure,10,2,1,0,1,12
29137.406461748593,repair_complete,10,3,0,0,0,13
29146.33149086186,failure,10,2,1,0,1,12
29146.826331541215,failure,10,1,2,1,1,11
29148.50192604662,repair_complete,10,2,1,0,1,12
29149.394824787825,repair_complete,10,3,0,0,0,13
29154.00550682939,failure,10,2,1,0,1,12
29154.298930358374,repair_complete,10,3,0,0,0,13
29173.83758350747,failure,10,2,1,0,1,12
29173.911858406052,repair_complete,10,3,0,0,0,13
29182.137985450157,failure,10,2,1,0,1,12
29183.13712292788,repair_complete,10,3,0,0,0,13
29183.47775531892,failure,10,2,1,0,1,12
29183.96241180758,repair_complete,10,3,0,0,0,13
29185.93677113512,failure,10,2,1,0,1,12
29187.981696060666,repair_complete,10,3,0,0,0,13
29188.75061188425,failure,10,2,1,0,1,12
29188.955629086915,repair_complete,10,3,0,0,0,13
29194.246052777435,failure,10,2,1,0,1,12
29194.705161367678,repair_complete,10,3,0,0,0,13
29203.982959204623,failure,10,2,1,0,1,12
29204.041920673706,failure,10,1,2,1,1,11
29207.909132265217,repair_complete,10,2,1,0,1,12
29207.922625568364,repair_complete,10,3,0,0,0,13
29227.033791626865,failure,10,2,1,0,1,12
29227.05332894187,repair_complete,10,3,0,0,0,13
29229.560521608328,failure,10,2,1,0,1,12
29230.50761889848,failure,10,1,2,1,1,11
29231.191255352707,repair_complete,10,2,1,0,1,12
29232.591960194655,repair_complete,10,3,0,0,0,13
29251.844668146536,failure,10,2,1,0,1,12
29252.21805961826,repair_complete,10,3,0,0,0,13
29294.31509010504,failure,10,2,1,0,1,12
29296.060882832837,repair_complete,10,3,0,0,0,13
29347.19517689466,failure,10,2,1,0,1,12
29348.010978957493,repair_complete,10,3,0,0,0,13
29359.138544080586,failure,10,2,1,0,1,12
29363.172268399252,repair_complete,10,3,0,0,0,13
29408.079059007072,failure,10,2,1,0,1,12
29408.613384504493,repair_complete,10,3,0,0,0,13
29433.18725901025,failure,10,2,1,0,1,12
29433.840045217847,repair_complete,10,3,0,0,0,13
29437.505104080086,failure,10,2,1,0,1,12
29439.68875309896,repair_complete,10,3,0,0,0,13
29445.21702732606,failure,10,2,1,0,1,12
29446.31744159389,repair_complete,10,3,0,0,0,13
29456.67496297867,failure,10,2,1,0,1,12
29457.284510946938,repair_complete,10,3,0,0,0,13
29479.876731443448,failure,10,2,1,0,1,12
29480.158178082158,repair_complete,10,3,0,0,0,13
29483.60804534547,failure,10,2,1,0,1,12
29486.10116050243,repair_complete,10,3,0,0,0,13
29518.066108105904,failure,10,2,1,0,1,12
29518.241669223382,repair_complete,10,3,0,0,0,13
29524.99675076875,failure,10,2,1,0,1,12
29526.84102425394,failure,10,1,2,1,1,11
29527.095495335478,repair_complete,10,2,1,0,1,12
29527.406754912216,repair_complete,10,3,0,0,0,13
29534.524247509315,failure,10,2,1,0,1,12
29535.769323418386,repair_complete,10,3,0,0,0,13
29538.17826715304,failure,10,2,1,0,1,12
29539.625645866592,repair_complete,10,3,0,0,0,13
29552.844610029948,failure,10,2,1,0,1,12
29553.743315013453,failure,10,1,2,1,1,11
29555.931277107662,repair_complete,10,2,1,0,1,12
29556.16078654543,failure,10,1,2,1,1,11
29557.587770776096,repair_complete,10,2,1,0,1,12
29559.266219969515,repair_complete,10,3,0,0,0,13
29561.20067613364,failure,10,2,1,0,1,12
29562.104837519633,repair_complete,10,3,0,0,0,13
29588.145794728174,failure,10,2,1,0,1,12
29591.789221099953,repair_complete,10,3,0,0,0,13
29612.138948566964,failure,10,2,1,0,1,12
29613.27447031017,repair_complete,10,3,0,0,0,13
29625.320379813398,failure,10,2,1,0,1,12
29627.350439256392,repair_complete,10,3,0,0,0,13
29650.18853296668,failure,10,2,1,0,1,12
29651.46294759866,repair_complete,10,3,0,0,0,13
29657.042524195134,failure,10,2,1,0,1,12
29659.82654992161,repair_complete,10,3,0,0,0,13
29662.732544642837,failure,10,2,1,0,1,12
29662.765775240434,repair_complete,10,3,0,0,0,13
29669.89106062166,failure,10,2,1,0,1,12
29671.492415553304,repair_complete,10,3,0,0,0,13
29678.251711353012,failure,10,2,1,0,1,12
29680.680813581483,repair_complete,10,3,0,0,0,13
29681.953260229962,failure,10,2,1,0,1,12
29684.306051414118,repair_complete,10,3,0,0,0,13
29690.368575164113,failure,10,2,1,0,1,12
29691.328135500546,repair_complete,10,3,0,0,0,13
29693.17306351901,failure,10,2,1,0,1,12
29694.14024051117,repair_complete,10,3,0,0,0,13
29706.13336157792,failure,10,2,1,0,1,12
29707.059342304772,repair_complete,10,3,0,0,0,13
29710.233305156362,failure,10,2,1,0,1,12
29710.480185439174,repair_complete,10,3,0,0,0,13
29713.468657843012,failure,10,2,1,0,1,12
29713.55027993103,failure,10,1,2,1,1,11
29713.836457183326,repair_complete,10,2,1,0,1,12
29714.152069513388,repair_complete,10,3,0,0,0,13
29718.114969180086,failure,10,2,1,0,1,12
29718.713590274012,repair_complete,10,3,0,0,0,13
29756.6796996684,failure,10,2,1,0,1,12
29757.103491106547,repair_complete,10,3,0,0,0,13
29763.47382146962,failure,10,2,1,0,1,12
29763.761380825264,repair_complete,10,3,0,0,0,13
29764.00240598162,failure,10,2,1,0,1,12
29765.05783189735,repair_complete,10,3,0,0,0,13
29772.9798553134,failure,10,2,1,0,1,12
29773.10941640776,repair_complete,10,3,0,0,0,13
29780.15203366921,failure,10,2,1,0,1,12
29782.129057300215,failure,10,1,2,1,1,11
29782.35304998985,repair_complete,10,2,1,0,1,12
29785.685906439696,repair_complete,10,3,0,0,0,13
29785.77362304406,failure,10,2,1,0,1,12
29786.616608905464,failure,10,1,2,1,1,11
29787.188383942303,repair_complete,10,2,1,0,1,12
29788.107737191436,repair_complete,10,3,0,0,0,13
29788.59019580779,failure,10,2,1,0,1,12
29789.169560037342,repair_complete,10,3,0,0,0,13
29797.20041600245,failure,10,2,1,0,1,12
29799.18064660527,repair_complete,10,3,0,0,0,13
29803.841877353283,failure,10,2,1,0,1,12
29804.188175986714,repair_complete,10,3,0,0,0,13
29824.52384803509,failure,10,2,1,0,1,12
29824.91415569494,repair_complete,10,3,0,0,0,13
29838.11998671647,failure,10,2,1,0,1,12
29838.29823807481,repair_complete,10,3,0,0,0,13
29843.86690762945,failure,10,2,1,0,1,12
29845.499438279527,failure,10,1,2,1,1,11
29847.783367416152,failure,10,0,3,2,1,10
29850.8546233662,repair_complete,10,1,2,1,1,11
29851.14719082516,repair_complete,10,2,1,0,1,12
29851.608770053514,repair_complete,10,3,0,0,0,13
29852.516362849794,failure,10,2,1,0,1,12
29852.672960911183,repair_complete,10,3,0,0,0,13
29858.502068053323,failure,10,2,1,0,1,12
29858.69384151072,repair_complete,10,3,0,0,0,13
29864.933432685724,failure,10,2,1,0,1,12
29865.18839476937,repair_complete,10,3,0,0,0,13
29871.374203146686,failure,10,2,1,0,1,12
29872.03510986406,repair_complete,10,3,0,0,0,13
29874.127945687236,failure,10,2,1,0,1,12
29874.193306870045,repair_complete,10,3,0,0,0,13
29887.20778489148,failure,10,2,1,0,1,12
29887.521313167068,repair_complete,10,3,0,0,0,13
29894.034401630353,failure,10,2,1,0,1,12
29894.379437036994,repair_complete,10,3,0,0,0,13
29903.63067932343,failure,10,2,1,0,1,12
29904.84164882977,repair_complete,10,3,0,0,0,13
29905.96408801963,failure,10,2,1,0,1,12
29906.133835287714,failure,10,1,2,1,1,11
29906.495990086518,repair_complete,10,2,1,0,1,12
29909.07772328544,repair_complete,10,3,0,0,0,13
29918.11762699484,failure,10,2,1,0,1,12
29918.559939152616,repair_complete,10,3,0,0,0,13
29928.97006491086,failure,10,2,1,0,1,12
29930.21235052776,repair_complete,10,3,0,0,0,13
29943.532411869932,failure,10,2,1,0,1,12
29943.608332001408,repair_complete,10,3,0,0,0,13
29950.489251243922,failure,10,2,1,0,1,12
29950.572041696832,repair_complete,10,3,0,0,0,13
29981.026214536254,failure,10,2,1,0,1,12
29981.128463954945,repair_complete,10,3,0,0,0,13
30012.357030216852,failure,10,2,1,0,1,12
30014.07944242577,repair_complete,10,3,0,0,0,13
30015.94660365361,failure,10,2,1,0,1,12
30016.21147277334,repair_complete,10,3,0,0,0,13
30019.000026355327,failure,10,2,1,0,1,12
30019.774456206535,repair_complete,10,3,0,0,0,13
30039.4459126058,failure,10,2,1,0,1,12
30039.5549427978,repair_complete,10,3,0,0,0,13
30040.49567276392,failure,10,2,1,0,1,12
30040.592964644642,failure,10,1,2,1,1,11
30041.90574798688,repair_complete,10,2,1,0,1,12
30042.22821413453,repair_complete,10,3,0,0,0,13
30059.249696423823,failure,10,2,1,0,1,12
30062.004922633874,repair_complete,10,3,0,0,0,13
30063.414192344,failure,10,2,1,0,1,12
30064.38941168917,repair_complete,10,3,0,0,0,13
30084.724916412568,failure,10,2,1,0,1,12
30084.93947346102,repair_complete,10,3,0,0,0,13
30092.28236481912,failure,10,2,1,0,1,12
30093.070318756767,repair_complete,10,3,0,0,0,13
30104.90910858325,failure,10,2,1,0,1,12
30104.970155900108,repair_complete,10,3,0,0,0,13
30107.003154059268,failure,10,2,1,0,1,12
30108.71850684136,repair_complete,10,3,0,0,0,13
30119.272914264082,failure,10,2,1,0,1,12
30120.198279650675,repair_complete,10,3,0,0,0,13
30126.909793060073,failure,10,2,1,0,1,12
30128.173766883832,repair_complete,10,3,0,0,0,13
30129.927788726614,failure,10,2,1,0,1,12
30133.12780914696,repair_complete,10,3,0,0,0,13
30143.95922419377,failure,10,2,1,0,1,12
30144.33975904495,repair_complete,10,3,0,0,0,13
30171.044598019096,failure,10,2,1,0,1,12
30171.623974994607,repair_complete,10,3,0,0,0,13
30186.37001246324,failure,10,2,1,0,1,12
30186.515977810002,repair_complete,10,3,0,0,0,13
30198.608062081952,failure,10,2,1,0,1,12
30199.601668978237,repair_complete,10,3,0,0,0,13
30201.56764717342,failure,10,2,1,0,1,12
30201.82891625844,repair_complete,10,3,0,0,0,13
30209.100045566043,failure,10,2,1,0,1,12
30209.51971678563,repair_complete,10,3,0,0,0,13
30220.676813041948,failure,10,2,1,0,1,12
30221.28892040162,repair_complete,10,3,0,0,0,13
30222.351294006025,failure,10,2,1,0,1,12
30223.866290207894,repair_complete,10,3,0,0,0,13
30255.35401397829,failure,10,2,1,0,1,12
30255.95955984068,repair_complete,10,3,0,0,0,13
30300.83342624228,failure,10,2,1,0,1,12
30301.387410458232,repair_complete,10,3,0,0,0,13
30303.172062202004,failure,10,2,1,0,1,12
30305.41626521853,repair_complete,10,3,0,0,0,13
30307.75332108566,failure,10,2,1,0,1,12
30308.98449399218,repair_complete,10,3,0,0,0,13
30320.935874771178,failure,10,2,1,0,1,12
30322.75187602129,failure,10,1,2,1,1,11
30323.321370897214,repair_complete,10,2,1,0,1,12
30324.21061444774,repair_complete,10,3,0,0,0,13
30346.78277917245,failure,10,2,1,0,1,12
30348.27840838257,repair_complete,10,3,0,0,0,13
30349.45548988965,failure,10,2,1,0,1,12
30350.565086923194,repair_complete,10,3,0,0,0,13
30352.259074470152,failure,10,2,1,0,1,12
30354.367696127487,repair_complete,10,3,0,0,0,13
30356.993991147894,failure,10,2,1,0,1,12
30357.434897852236,repair_complete,10,3,0,0,0,13
30377.321794410887,failure,10,2,1,0,1,12
30380.34409999304,failure,10,1,2,1,1,11
30380.74882542651,repair_complete,10,2,1,0,1,12
30381.911542481397,repair_complete,10,3,0,0,0,13
30425.845379409333,failure,10,2,1,0,1,12
30426.30956560471,repair_complete,10,3,0,0,0,13
30426.79341574153,failure,10,2,1,0,1,12
30427.519448467498,failure,10,1,2,1,1,11
30427.665911552725,failure,10,0,3,2,1,10
30427.877425809223,repair_complete,10,1,2,1,1,11
30431.79852356852,repair_complete,10,2,1,0,1,12
30433.431344489072,repair_complete,10,3,0,0,0,13
30445.355424355625,failure,10,2,1,0,1,12
30445.465255882922,repair_complete,10,3,0,0,0,13
30450.18266022758,failure,10,2,1,0,1,12
30451.30906100154,repair_complete,10,3,0,0,0,13
30451.651851999595,failure,10,2,1,0,1,12
30451.80860078862,repair_complete,10,3,0,0,0,13
30464.369266771726,failure,10,2,1,0,1,12
30465.06300556333,repair_complete,10,3,0,0,0,13
30472.92997328109,failure,10,2,1,0,1,12
30473.443471796734,repair_complete,10,3,0,0,0,13
30487.804113359874,failure,10,2,1,0,1,12
30488.17253766817,failure,10,1,2,1,1,11
30489.014774866893,repair_complete,10,2,1,0,1,12
30489.488710198508,repair_complete,10,3,0,0,0,13
30496.21235317159,failure,10,2,1,0,1,12
30496.508673424876,repair_complete,10,3,0,0,0,13
30497.28585866503,failure,10,2,1,0,1,12
30498.581316301174,repair_complete,10,3,0,0,0,13
30500.214355881824,failure,10,2,1,0,1,12
30500.874378747383,repair_complete,10,3,0,0,0,13
30512.223729778278,failure,10,2,1,0,1,12
30513.299031968258,repair_complete,10,3,0,0,0,13
30529.6112135419,failure,10,2,1,0,1,12
30530.48072754019,repair_complete,10,3,0,0,0,13
30565.499812132664,failure,10,2,1,0,1,12
30567.437692581065,repair_complete,10,3,0,0,0,13
30575.653333414157,failure,10,2,1,0,1,12
30578.915995654537,repair_complete,10,3,0,0,0,13
30587.51574403522,failure,10,2,1,0,1,12
30588.77056908496,repair_complete,10,3,0,0,0,13
30600.753522637926,failure,10,2,1,0,1,12
30600.914859201228,repair_complete,10,3,0,0,0,13
30631.287402455775,failure,10,2,1,0,1,12
30632.54320150785,repair_complete,10,3,0,0,0,13
30645.40539249522,failure,10,2,1,0,1,12
30646.200854712002,repair_complete,10,3,0,0,0,13
30650.871270183878,failure,10,2,1,0,1,12
30651.639567356688,repair_complete,10,3,0,0,0,13
30656.118050915138,failure,10,2,1,0,1,12
30656.351444688804,repair_complete,10,3,0,0,0,13
30667.091161755598,failure,10,2,1,0,1,12
30668.17147781738,repair_complete,10,3,0,0,0,13
30683.56066905848,failure,10,2,1,0,1,12
30683.996740250896,repair_complete,10,3,0,0,0,13
30685.8250469343,failure,10,2,1,0,1,12
30686.703912248682,failure,10,1,2,1,1,11
30687.276372887663,failure,10,0,3,2,1,10
30687.99480375761,repair_complete,10,1,2,1,1,11
30688.668977134315,repair_complete,10,2,1,0,1,12
30689.004761270236,failure,10,1,2,1,1,11
30690.524099208345,repair_complete,10,2,1,0,1,12
30690.83786604689,repair_complete,10,3,0,0,0,13
30692.296028386914,failure,10,2,1,0,1,12
30692.485573434013,repair_complete,10,3,0,0,0,13
30706.21363545112,failure,10,2,1,0,1,12
30706.68235043347,repair_complete,10,3,0,0,0,13
30708.941676587194,failure,10,2,1,0,1,12
30710.23767789478,repair_complete,10,3,0,0,0,13
30713.275844789507,failure,10,2,1,0,1,12
30713.293998033478,failure,10,1,2,1,1,11
30714.853530053217,repair_complete,10,2,1,0,1,12
30714.966436210816,repair_complete,10,3,0,0,0,13
30719.396751355944,failure,10,2,1,0,1,12
30719.56144482283,repair_complete,10,3,0,0,0,13
30727.480170774663,failure,10,2,1,0,1,12
30728.13878328824,repair_complete,10,3,0,0,0,13
30739.31407337481,failure,10,2,1,0,1,12
30739.455466689436,repair_complete,10,3,0,0,0,13
30772.18249627467,failure,10,2,1,0,1,12
30773.186696619396,repair_complete,10,3,0,0,0,13
30793.701528604193,failure,10,2,1,0,1,12
30793.92337685525,repair_complete,10,3,0,0,0,13
30800.89602454026,failure,10,2,1,0,1,12
30802.77810757075,repair_complete,10,3,0,0,0,13
30840.246726627152,failure,10,2,1,0,1,12
30841.346421128692,repair_complete,10,3,0,0,0,13
30852.131602471934,failure,10,2,1,0,1,12
30852.472582719292,repair_complete,10,3,0,0,0,13
30855.855689277323,failure,10,2,1,0,1,12
30856.78037270483,repair_complete,10,3,0,0,0,13
30860.049305409528,failure,10,2,1,0,1,12
30860.6572842957,repair_complete,10,3,0,0,0,13
30869.403972351673,failure,10,2,1,0,1,12
30869.6110411129,repair_complete,10,3,0,0,0,13
30883.06575333184,failure,10,2,1,0,1,12
30883.165634258898,repair_complete,10,3,0,0,0,13
30884.261960479496,failure,10,2,1,0,1,12
30884.391216586122,repair_complete,10,3,0,0,0,13
30894.597470636483,failure,10,2,1,0,1,12
30895.243214475693,repair_complete,10,3,0,0,0,13
30896.745939931046,failure,10,2,1,0,1,12
30897.428453163833,repair_complete,10,3,0,0,0,13
30898.63080328933,failure,10,2,1,0,1,12
30902.374285453257,repair_complete,10,3,0,0,0,13
30927.949368327634,failure,10,2,1,0,1,12
30927.981390585108,repair_complete,10,3,0,0,0,13
30928.712845498078,failure,10,2,1,0,1,12
30929.647802891544,repair_complete,10,3,0,0,0,13
30932.17674085079,failure,10,2,1,0,1,12
30934.111986008513,repair_complete,10,3,0,0,0,13
30936.552400778597,failure,10,2,1,0,1,12
30937.006024066617,repair_complete,10,3,0,0,0,13
30944.69728039546,failure,10,2,1,0,1,12
30944.8703960742,repair_complete,10,3,0,0,0,13
30983.37455895243,failure,10,2,1,0,1,12
30983.954372014305,repair_complete,10,3,0,0,0,13
31009.338814087892,failure,10,2,1,0,1,12
31011.49512165658,repair_complete,10,3,0,0,0,13
31021.058637936607,failure,10,2,1,0,1,12
31021.293348639672,repair_complete,10,3,0,0,0,13
31022.17421912811,failure,10,2,1,0,1,12
31023.618510177897,repair_complete,10,3,0,0,0,13
31044.098415713048,failure,10,2,1,0,1,12
31044.971679525454,repair_complete,10,3,0,0,0,13
31069.61498901137,failure,10,2,1,0,1,12
31070.67822904128,repair_complete,10,3,0,0,0,13
31075.10588557039,failure,10,2,1,0,1,12
31076.654304272346,repair_complete,10,3,0,0,0,13
31088.058033942158,failure,10,2,1,0,1,12
31090.477297773232,repair_complete,10,3,0,0,0,13
31095.91654962956,failure,10,2,1,0,1,12
31096.21904875494,repair_complete,10,3,0,0,0,13
31097.978932432627,failure,10,2,1,0,1,12
31099.583980207455,repair_complete,10,3,0,0,0,13
31100.63766723633,failure,10,2,1,0,1,12
31101.302688381547,repair_complete,10,3,0,0,0,13
31103.574740446602,failure,10,2,1,0,1,12
31111.017112148485,repair_complete,10,3,0,0,0,13
31111.952707289856,failure,10,2,1,0,1,12
31112.306604265028,repair_complete,10,3,0,0,0,13
31123.220591364985,failure,10,2,1,0,1,12
31123.42522168416,repair_complete,10,3,0,0,0,13
31123.74380317516,failure,10,2,1,0,1,12
31124.419616325078,repair_complete,10,3,0,0,0,13
31139.29843217552,failure,10,2,1,0,1,12
31139.487643040058,repair_complete,10,3,0,0,0,13
31141.219530895374,failure,10,2,1,0,1,12
31141.698434940452,repair_complete,10,3,0,0,0,13
31154.639778650708,failure,10,2,1,0,1,12
31156.615183152728,repair_complete,10,3,0,0,0,13
31166.01744517918,failure,10,2,1,0,1,12
31166.869288436057,repair_complete,10,3,0,0,0,13
31185.060268355493,failure,10,2,1,0,1,12
31185.957889641842,repair_complete,10,3,0,0,0,13
31187.979240877426,failure,10,2,1,0,1,12
31188.146326386995,repair_complete,10,3,0,0,0,13
31198.170229329313,failure,10,2,1,0,1,12
31200.242430049915,repair_complete,10,3,0,0,0,13
31202.39844727101,failure,10,2,1,0,1,12
31202.59767099177,repair_complete,10,3,0,0,0,13
31207.627067566278,failure,10,2,1,0,1,12
31209.236925085548,repair_complete,10,3,0,0,0,13
31220.41247825889,failure,10,2,1,0,1,12
31220.75790749271,failure,10,1,2,1,1,11
31221.655160707476,repair_complete,10,2,1,0,1,12
31221.847225704885,repair_complete,10,3,0,0,0,13
31224.103694148445,failure,10,2,1,0,1,12
31224.45523051658,repair_complete,10,3,0,0,0,13
31232.97785890524,failure,10,2,1,0,1,12
31232.979879362465,repair_complete,10,3,0,0,0,13
31236.28808304089,failure,10,2,1,0,1,12
31237.41446573673,failure,10,1,2,1,1,11
31237.472720832662,repair_complete,10,2,1,0,1,12
31237.698933707838,repair_complete,10,3,0,0,0,13
31261.870757351815,failure,10,2,1,0,1,12
31262.362468493837,repair_complete,10,3,0,0,0,13
31292.717600093696,failure,10,2,1,0,1,12
31293.128509143575,repair_complete,10,3,0,0,0,13
31301.130480978318,failure,10,2,1,0,1,12
31301.829117360565,repair_complete,10,3,0,0,0,13
31302.10682554978,failure,10,2,1,0,1,12
31303.58616745768,repair_complete,10,3,0,0,0,13
31304.289747772484,failure,10,2,1,0,1,12
31305.33189531436,repair_complete,10,3,0,0,0,13
31308.844396789635,failure,10,2,1,0,1,12
31311.508921778783,repair_complete,10,3,0,0,0,13
31314.696928095324,failure,10,2,1,0,1,12
31318.201778048613,repair_complete,10,3,0,0,0,13
31322.48472967057,failure,10,2,1,0,1,12
31322.749780849677,repair_complete,10,3,0,0,0,13
31323.043299989204,failure,10,2,1,0,1,12
31324.87030590133,repair_complete,10,3,0,0,0,13
31332.16703407265,failure,10,2,1,0,1,12
31334.540409482484,repair_complete,10,3,0,0,0,13
31341.16534919948,failure,10,2,1,0,1,12
31341.269737996863,repair_complete,10,3,0,0,0,13
31345.43327477212,failure,10,2,1,0,1,12
31347.63259243042,failure,10,1,2,1,1,11
31348.62453334933,repair_complete,10,2,1,0,1,12
31349.974378710125,repair_complete,10,3,0,0,0,13
31363.61836454731,failure,10,2,1,0,1,12
31364.752372792238,repair_complete,10,3,0,0,0,13
31416.28965510123,failure,10,2,1,0,1,12
31417.356446601927,failure,10,1,2,1,1,11
31419.431247556724,repair_complete,10,2,1,0,1,12
31419.495555095196,failure,10,1,2,1,1,11
31420.306945123673,repair_complete,10,2,1,0,1,12
31420.37263109919,repair_complete,10,3,0,0,0,13
31424.449099570964,failure,10,2,1,0,1,12
31424.622387168503,repair_complete,10,3,0,0,0,13
31425.71984951388,failure,10,2,1,0,1,12
31427.337149389194,failure,10,1,2,1,1,11
31427.43613609131,repair_complete,10,2,1,0,1,12
31427.510508677715,repair_complete,10,3,0,0,0,13
31430.775225004512,failure,10,2,1,0,1,12
31431.504789313072,repair_complete,10,3,0,0,0,13
31437.169694997447,failure,10,2,1,0,1,12
31437.947080451806,repair_complete,10,3,0,0,0,13
31445.120940046665,failure,10,2,1,0,1,12
31445.16611484542,repair_complete,10,3,0,0,0,13
31446.30220992865,failure,10,2,1,0,1,12
31447.171414750923,repair_complete,10,3,0,0,0,13
31464.620846164176,failure,10,2,1,0,1,12
31465.601394504134,repair_complete,10,3,0,0,0,13
31467.11092936165,failure,10,2,1,0,1,12
31467.975099253734,repair_complete,10,3,0,0,0,13
31478.78389535136,failure,10,2,1,0,1,12
31479.0801029986,repair_complete,10,3,0,0,0,13
31554.17845716677,failure,10,2,1,0,1,12
31555.16664891492,repair_complete,10,3,0,0,0,13
31562.25827685269,failure,10,2,1,0,1,12
